Part/Size:Vector3:2, 4.400000095367432, 2/Position:Vector3:-262.0010681152344, 20.076597213745117, -601.002685546875/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:-0.15800000727176666, 179.99899291992188, 0.6669999957084656/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 16.199996948242188, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 16.999996185302734, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 18.599994659423828, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 18.9999942779541, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 12.999999046325684, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 14.599997520446777, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 14.99999713897705, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 13.399998664855957, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 18.199995040893555, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 12.59999942779541, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 13.79999828338623, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 14.199997901916504, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 20.199993133544922, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 19.79999351501465, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 15.399996757507324, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 19.399993896484375, -426.5/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 17.399995803833008, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 0.4000000059604645, 12/Position:Vector3:-113, 16.59999656677246, -426.5/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-76, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-73, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-67, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-70, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-61, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-64, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-58, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-55, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:18, 1.2000000476837158, 1/Position:Vector3:-57.5, 33, -430/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 16, 1/Position:Vector3:-57.5, 24.39999771118164, -430/Color:Color3:0.94902, 0.952941, 0.952941/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 20, 1/Position:Vector3:-57.5, 22.399999618530273, -438.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 1.2000000476837158, 1/Position:Vector3:-57.5, 15.799997329711914, -430/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 20, 1/Position:Vector3:-57.5, 22.399999618530273, -421.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
SpawnLocation/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-280, 13, -454/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:SpawnLocation/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 10.800000190734863, 1/Position:Vector3:-165.5, 17.799999237060547, -473.5/Color:Color3:0.94902, 0.952941, 0.952941/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.5999999046325684, 14/Position:Vector3:-165.5, 25, -467/Color:Color3:0.94902, 0.952941, 0.952941/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 10.800000190734863, 1/Position:Vector3:-165.5, 17.799999237060547, -460.5/Color:Color3:0.94902, 0.952941, 0.952941/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-157.5, 20.200002670288086, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-157.5, 22.600004196166992, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-157.5, 23.800004959106445, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-157.5, 21.40000343322754, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-157.5, 25.0000057220459, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 25.0000057220459, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 23.800004959106445, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 19.000001907348633, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 22.600004196166992, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 23.800004959106445, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 20.200002670288086, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 21.40000343322754, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 19.000001907348633, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-155.5, 22.600004196166992, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 20.200002670288086, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 21.40000343322754, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-153.5, 25.0000057220459, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 25.0000057220459, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 23.800004959106445, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 20.200002670288086, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 21.40000343322754, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 19.000001907348633, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-151.5, 22.600004196166992, -513/Color:Color3:0.992157, 0.917647, 0.552941/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 0.4000000059604645, 8/Position:Vector3:-119, 13.79999828338623, -438/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 0.4000000059604645, 8/Position:Vector3:-119, 12.999999046325684, -438/Color:Color3:0.639216, 0.635294, 0.647059/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 0.4000000059604645, 8/Position:Vector3:-119, 13.399998664855957, -438/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:16, 0.4000000059604645, 8/Position:Vector3:-119, 12.59999942779541, -438/Color:Color3:0.388235, 0.372549, 0.384314/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 23.800004959106445, -522/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 25.0000057220459, -524/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 22.600004196166992, -520/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 20.200002670288086, -518/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 21.40000343322754, -518/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 16.600000381469727, -510/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 13, -506/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 14.199999809265137, -508/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 13, -504/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 14.199999809265137, -506/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 15.399999618530273, -508/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 4/Position:Vector3:-102, 15.399999618530273, -510/Color:Color3:0.960784, 0.803922, 0.188235/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-79, 16, -444/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-76, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-67, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-70, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-79, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-73, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:-64, 16, -447/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
