Part/Size:Vector3:200, 0.4000000059604645, 200/Position:Vector3:0, 5.200000762939453, 0/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Base/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 3.6000001430511475, 42/Position:Vector3:79, 7.200000762939453, 0/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 3.6000001430511475, 42/Position:Vector3:7.000000476837158, 7.200000762939453, 0.0000019073486328125/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 1/Position:Vector3:54.5, 6.000000476837158, -29.999998092651367/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:13, 3.6000001430511475, 1/Position:Vector3:56.5, 7.200000286102295, -28.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:15, 3.6000001430511475, 1/Position:Vector3:57.5, 7.200000286102295, -27.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 4/Position:Vector3:55, 7.200000762939453, -21/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:50.5, 7.200000286102295, -20.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:35.5, 7.19999885559082, -20.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 5/Position:Vector3:30.500001907348633, 7.200000762939453, -21/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 3/Position:Vector3:29, 7.200000286102295, -23.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:28.5, 7.200000286102295, -27.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 20.400001525878906, 1/Position:Vector3:43, 15.600000381469727, -20.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 2.4000000953674316, 1/Position:Vector3:55.5, 6.599999904632568, -30/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:3, 30.000001907348633, 3/Position:Vector3:54.5, 20.399999618530273, -23.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:20, 30.000001907348633, 4/Position:Vector3:43, 20.399999618530273, -23/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:3, 30.000001907348633, 3/Position:Vector3:31.5, 20.399999618530273, -23.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 20.400001525878906, 1/Position:Vector3:28.5, 15.600000381469727, -35/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:28.5, 7.19999885559082, -42.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 3/Position:Vector3:29, 7.19999885559082, -46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 5/Position:Vector3:57, 7.19999885559082, -47.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 3/Position:Vector3:54.5, 7.19999885559082, -49/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:57.5, 7.200000286102295, -42.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 46/Position:Vector3:-35, 9.600001335144043, -39/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:5, 20.400001525878906, 1/Position:Vector3:57.5, 15.59999942779541, -37.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:100, 1.2000000476837158, 42/Position:Vector3:-35, 7.200000286102295, -50/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:false/
Part/Size:Vector3:2, 3.6000001430511475, 5/Position:Vector3:30.500001907348633, 7.200000762939453, -49/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:35.5, 7.200000286102295, -49.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 5/Position:Vector3:50.5, 7.200000762939453, -49.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:100, 1.2000000476837158, 42/Position:Vector3:-35, 6, -50/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:20, 30.000001907348633, 4/Position:Vector3:31, 20.399999618530273, -35/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 20.400001525878906, 1/Position:Vector3:43, 15.600000381469727, -49.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 30.000001907348633, 4/Position:Vector3:55, 20.399999618530273, -40/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:3, 30.000001907348633, 3/Position:Vector3:31.5, 20.400001525878906, -46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:20, 30.000001907348633, 4/Position:Vector3:43, 20.400001525878906, -47/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:3, 30.000001907348633, 3/Position:Vector3:54.5, 20.399999618530273, -46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:50, 3.6000001430511475, 30/Position:Vector3:43, 7.200000762939453, -75/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:76, 3.6000001430511475, 44/Position:Vector3:-78, 7.200000762939453, -62/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:25, 9.600000381469727, -50/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:27, 11.40000057220459, 8/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:27, 9.600000381469727, 8/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:32.5, 18, 8/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:20, 9.600001335144043, -4/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:20, 10.800000190734863, -4/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:20, 12, -4/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 9.600000381469727, 2/Position:Vector3:21, 17.399999618530273, -5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:3, 8.40000057220459, 3/Position:Vector3:18.5, 16.80000114440918, -2.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:17.5, 22.200000762939453, -1.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:20.5, 24, -5.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:17.5, 22.80000114440918, -3.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:19.5, 22.200002670288086, -2.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:11, 9.600000381469727, 14/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:12.5, 22.200000762939453, 14.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:11, 10.800000190734863, 14/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:3, 8.40000057220459, 3/Position:Vector3:12.5, 16.80000114440918, 15.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:11, 12, 14/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 9.600000381469727, 2/Position:Vector3:10, 17.399999618530273, 13/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:11.5, 22.80000114440918, 16.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 1/Position:Vector3:13.5, 22.200000762939453, 16.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:9.5, 24, 13.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:7, 9.600000381469727, -2/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:7, 10.800000190734863, -2/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 3.6000001430511475, 6/Position:Vector3:7, 13.19999885559082, -2/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:3, 8.40000057220459, 3/Position:Vector3:6.5, 19.200000762939453, -2.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:16, 10.800000190734863, -19/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 3.6000001430511475, 6/Position:Vector3:16, 13.19999885559082, -19/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:16, 9.600000381469727, -19/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 9.600000381469727, 2/Position:Vector3:16, 28.200000762939453, -19/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:3, 8.40000057220459, 3/Position:Vector3:15.5, 19.200000762939453, -18.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:2, 9.600000381469727, -16/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:2, 10.800000190734863, -16/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 9.600000381469727, 2/Position:Vector3:4, 16.200000762939453, -18/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 3.6000001430511475, 2/Position:Vector3:2, 13.200000762939453, -15/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 7.200000286102295, 1/Position:Vector3:0.5, 15, -13.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:1.5, 16.80000114440918, -14.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:3.5, 13.19999885559082, -16.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 6, 1/Position:Vector3:4.5, 14.399999618530273, -15.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 6, 1/Position:Vector3:3.5, 18, -16.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 6, 2/Position:Vector3:25, 14.40000057220459, -67/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 7.200000286102295, 2/Position:Vector3:20, 15, -67/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 7.200000286102295, 1/Position:Vector3:19.5, 22.200000762939453, -67.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 1/Position:Vector3:25.5, 19.200000762939453, -67.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:8, 10.800000190734863, -59/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 3.6000001430511475, 6/Position:Vector3:8, 13.19999885559082, -59/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
